uc,run,delivery_rate,duplicate_rate,received_unique,recv_total,total_expected,duplicates,out_of_order,churn_pct,lat_min,lat_p50,lat_p90,lat_p99,lat_max,ldh_min,ldh_p50,ldh_p90,ldh_p99,ldh_max,pr_avg_ratio,avg_connected_peers,downtime_total_ms,downtime_periods,downtime_p50_ms,downtime_p90_ms,downtime_max_ms,neighbour_down,neighbour_up,join_wait_ms,sender_joined,joined,saw_test,delivery_rate_joined_only
UC5_P40_C20,run-20251216-124352_uc5_p40_c20_m2000_r10_s256_DIRECT,0.9492625,0.0,1898.525,1898.525,1900.0,0.0,10.325,20.0,0.18421052631578946,1.5263157894736843,2.0789473684210527,1794.2105263157894,2247.315789473684,1.0526315789473684,1.8157894736842106,2.1842105263157894,3.1315789473684212,4.815789473684211,1.0,4.113278518123721,0.1,0.075,1.3333333333333333,1.3333333333333333,1.3333333333333333,15.3,18.625,11640.45,1.0,0.975,0.95,0.9736025641025642
UC5_P40_C20,run-20251216-124810_uc5_p40_c20_m2000_r10_s256_DIRECT,0.9245875,0.0,1849.175,1849.175,1850.0,0.0,8.0,20.0,0.35135135135135137,1.6216216216216217,2.27027027027027,1844.054054054054,2321.2432432432433,1.4594594594594594,2.4594594594594597,3.108108108108108,3.3783783783783785,3.4594594594594597,1.0,3.9468263232099816,0.775,0.075,10.333333333333334,10.333333333333334,10.333333333333334,5.5,8.525,17505.925,1.0,0.925,0.925,0.9995540540540541
UC5_P40_C30,run-20251216-125230_uc5_p40_c30_m2000_r10_s256_DIRECT,0.9245375000000001,0.0,1849.075,1849.075,1850.0,0.0,11.475,30.0,0.3783783783783784,1.6216216216216217,2.2432432432432434,2813.189189189189,3507.4324324324325,1.2702702702702702,2.7837837837837838,3.1621621621621623,3.3783783783783785,3.5135135135135136,1.0,4.089275893017229,0.275,0.05,5.5,5.5,5.5,10.8,13.95,11699.6,1.0,0.95,0.925,0.9731973684210528
UC5_P40_C30,run-20251216-125642_uc5_p40_c30_m2000_r10_s256_DIRECT,0.8995750000000001,0.0,1799.15,1799.15,1850.0,0.0,20.4,30.0,0.4594594594594595,1.8108108108108107,2.4864864864864864,3070.5675675675675,3821.027027027027,1.2432432432432432,2.6486486486486487,3.27027027027027,3.5405405405405403,4.27027027027027,1.0,3.9994532646733356,6.675,0.225,29.666666666666668,29.666666666666668,29.666666666666668,11.375,14.225,11539.35,1.0,0.95,0.925,0.9469210526315791
UC5_P40_C30,run-20251216-130054_uc5_p40_c30_m2000_r10_s256_DIRECT,0.9488875,0.0,1897.775,1897.775,1900.0,0.0,8.875,30.0,0.2894736842105263,1.605263157894737,2.3157894736842106,2743.6315789473683,3417.3684210526317,1.5526315789473684,2.4210526315789473,3.5,4.026315789473684,4.868421052631579,1.0,4.150014103192919,0.775,0.075,10.333333333333334,10.333333333333334,10.333333333333334,11.125,13.925,13839.1,1.0,0.95,0.95,0.9988289473684211
UC5_P40_C30,run-20251216-130508_uc5_p40_c30_m2000_r10_s256_DIRECT,0.9492750000000001,0.0,1898.55,1898.55,1900.0,0.0,7.975,30.0,0.18421052631578946,1.7105263157894737,2.4210526315789473,2752.0,3438.5526315789475,1.1578947368421053,2.5789473684210527,3.236842105263158,4.0,4.605263157894737,1.0,3.9120624139569236,0.325,0.075,4.333333333333333,4.333333333333333,4.333333333333333,15.6,18.55,5808.3,1.0,0.975,0.95,0.9736153846153847
UC5_P40_C30,run-20251216-130920_uc5_p40_c30_m2000_r10_s256_DIRECT,0.9239,0.0,1847.8,1847.8,1850.0,0.0,10.725,30.0,0.16216216216216217,1.6756756756756757,2.2972972972972974,2816.5945945945946,3498.7837837837837,1.054054054054054,2.1621621621621623,2.7837837837837838,3.864864864864865,4.756756756756757,1.0,3.986751201082343,0.375,0.075,5.0,5.0,5.0,11.125,14.05,10984.2,1.0,0.95,0.925,0.9725263157894738
UC5_P40_C30,run-20251216-131331_uc5_p40_c30_m2000_r10_s256_DIRECT,0.9490875000000001,0.0,1898.175,1898.175,1900.0,0.0,10.7,30.0,0.2631578947368421,1.5789473684210527,2.1052631578947367,2751.8684210526317,3427.3947368421054,1.4210526315789473,2.210526315789474,2.763157894736842,3.263157894736842,3.789473684210526,1.0,3.9960084491619683,2.025,0.2,9.0,9.0,9.0,10.25,13.475,15087.8,1.0,0.95,0.95,0.9990394736842106
UC5_P40_C30,run-20251216-131747_uc5_p40_c30_m2000_r10_s256_DIRECT,0.9728,0.0,1945.6,1945.6,2000.0,0.0,15.725,30.0,0.775,1.925,2.55,2601.85,3249.925,1.1,2.625,2.825,3.975,6.5,1.0,3.580861386617541,1.525,0.175,8.714285714285714,8.714285714285714,8.714285714285714,20.25,23.275,2999.925,1.0,1.0,1.0,0.9728
UC5_P40_C30,run-20251216-132200_uc5_p40_c30_m2000_r10_s256_DIRECT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,0.0,0.0,210001.25,0.0,0.0,0.0,
UC5_P40_C30,run-20251216-132617_uc5_p40_c30_m2000_r10_s256_DIRECT,0.9245875,0.0,1849.175,1849.175,1850.0,0.0,12.35,30.0,0.2972972972972973,1.6216216216216217,2.2162162162162162,2812.7567567567567,3499.3513513513512,1.3513513513513513,2.5945945945945947,3.054054054054054,4.162162162162162,4.513513513513513,1.0,4.1534215132319074,1.6,0.075,21.333333333333332,21.333333333333332,21.333333333333332,10.6,13.85,12339.725,1.0,0.95,0.925,0.97325
UC5_P40_C30,run-20251216-133030_uc5_p40_c30_m2000_r10_s256_DIRECT,0.9239499999999999,0.0,1847.9,1847.9,1900.0,0.0,7.1,30.0,0.5526315789473685,2.026315789473684,2.5,2738.157894736842,3407.3684210526317,1.263157894736842,2.289473684210526,2.473684210526316,3.210526315789474,3.473684210526316,1.0,4.311483157530513,0.775,0.15,5.2,5.2,5.2,9.925,13.325,14446.025,1.0,0.95,0.95,0.972578947368421
UC5_P50_C10,run-20251216-100908_uc5_p50_c10_m2000_r10_s256_DIRECT,0.9393300000000001,0.0,1878.66,1878.66,1880.0,0.0,3.28,10.0,0.1276595744680851,1.2765957446808511,1.872340425531915,869.936170212766,1147.5106382978724,1.574468085106383,4.127659574468085,5.170212765957447,5.297872340425532,7.0638297872340425,1.0,4.051498686942081,0.38,0.06,6.333333333333333,6.333333333333333,6.333333333333333,16.38,19.56,9499.56,1.0,0.96,0.94,0.9784687500000001
UC5_P50_C10,run-20251216-101320_uc5_p50_c10_m2000_r10_s256_DIRECT,0.91997,0.0,1839.94,1839.94,1840.0,0.0,2.14,10.0,0.2826086956521739,1.434782608695652,2.0,892.2173913043479,1157.7391304347825,2.5,4.304347826086956,4.8478260869565215,4.869565217391305,7.239130434782608,1.0,4.266129946632966,0.48,0.16,3.4285714285714284,3.4285714285714284,3.4285714285714284,10.78,14.04,19941.12,1.0,0.94,0.92,0.9786914893617021
UC5_P50_C10,run-20251216-101734_uc5_p50_c10_m2000_r10_s256_DIRECT,0.9392400000000001,0.0,1878.48,1878.48,1880.0,0.0,2.6,10.0,0.1276595744680851,1.0425531914893618,1.702127659574468,892.2127659574468,1138.1702127659576,1.5106382978723405,2.765957446808511,3.404255319148936,3.4893617021276597,4.595744680851064,1.0,4.2180182028795565,0.54,0.08,6.75,6.75,6.75,16.78,20.1,10204.66,1.0,0.96,0.94,0.9783750000000001
UC5_P50_C10,run-20251216-102143_uc5_p50_c10_m2000_r10_s256_DIRECT,0.89955,0.0,1799.1,1799.1,1800.0,0.0,2.66,10.0,0.08888888888888889,1.3111111111111111,1.7777777777777777,930.7111111111111,1181.4222222222222,2.111111111111111,2.577777777777778,2.8,2.888888888888889,2.933333333333333,1.0,4.260375719612736,1.24,0.16,7.75,7.75,7.75,5.4,8.84,20429.98,1.0,0.92,0.9,0.9777717391304348
UC5_P50_C10,run-20251216-102554_uc5_p50_c10_m2000_r10_s256_DIRECT,0.9393600000000001,0.0,1878.72,1878.72,1880.0,0.0,4.52,10.0,0.0,1.0212765957446808,1.7659574468085106,877.7021276595744,1138.872340425532,1.0638297872340425,2.021276595744681,2.5319148936170213,2.5319148936170213,5.0212765957446805,1.0,3.9881674706380488,0.72,0.12,6.0,6.0,6.0,17.22,20.42,8815.94,1.0,0.96,0.94,0.9785
UC5_P50_C10,run-20251216-103001_uc5_p50_c10_m2000_r10_s256_DIRECT,0.91952,0.0,1839.04,1839.04,1840.0,0.0,2.6,10.0,0.08695652173913043,1.1304347826086956,1.7826086956521738,897.3913043478261,1139.304347826087,1.326086956521739,2.369565217391304,2.8043478260869565,3.369565217391304,3.391304347826087,1.0,4.020643668101154,0.26,0.1,3.25,3.25,3.25,11.8,14.86,17125.38,1.0,0.94,0.92,0.9782127659574468
UC5_P50_C10,run-20251216-103413_uc5_p50_c10_m2000_r10_s256_DIRECT,0.9395700000000001,0.0,1879.14,1879.14,1880.0,0.0,3.98,10.0,0.0851063829787234,1.1914893617021276,1.9361702127659575,874.5744680851063,1161.4468085106382,1.8085106382978724,2.9574468085106385,4.74468085106383,4.808510638297872,5.553191489361702,1.0,4.137655635988074,0.44,0.1,4.4,4.4,4.4,12.12,15.3,13656.2,1.0,0.94,0.94,0.9995425531914894
UC5_P50_C10,run-20251216-103820_uc5_p50_c10_m2000_r10_s256_DIRECT,0.91954,0.0,1839.08,1839.08,1840.0,0.0,5.3,10.0,0.13043478260869565,1.2391304347826086,1.8043478260869565,893.1739130434783,1115.4347826086957,1.7173913043478262,3.369565217391304,3.5869565217391304,3.9782608695652173,4.043478260869565,1.0,4.200457380734774,0.54,0.14,4.5,4.5,4.5,9.66,12.96,15062.64,1.0,0.94,0.92,0.9782340425531916
UC5_P50_C10,run-20251216-104230_uc5_p50_c10_m2000_r10_s256_DIRECT,0.91932,0.0,1838.64,1838.64,1840.0,0.0,0.0,10.0,0.021739130434782608,1.0434782608695652,1.826086956521739,889.1521739130435,1114.8260869565217,1.4565217391304348,1.8695652173913044,2.152173913043478,2.869565217391304,2.869565217391304,1.0,4.087407312441715,0.38,0.1,3.8,3.8,3.8,10.2,13.14,19947.84,1.0,0.94,0.92,0.978
UC5_P50_C10,run-20251216-104644_uc5_p50_c10_m2000_r10_s256_DIRECT,0.91955,0.0,1839.1,1839.1,1840.0,0.0,2.74,10.0,0.13043478260869565,1.173913043478261,1.7826086956521738,890.5869565217391,1125.2391304347825,1.891304347826087,2.0869565217391304,2.282608695652174,2.282608695652174,2.3043478260869565,1.0,4.326091866380639,0.52,0.08,6.5,6.5,6.5,6.1,9.22,19780.78,1.0,0.92,0.92,0.9995108695652174
UC5_P50_C20,run-20251216-091217_uc5_p50_c20_m2000_r10_s256_DIRECT,0.89955,0.0,1799.1,1799.1,1800.0,0.0,8.74,20.0,0.06666666666666667,1.1777777777777778,1.8444444444444446,1854.2666666666667,2333.711111111111,1.7777777777777777,2.6444444444444444,3.0,3.111111111111111,3.3555555555555556,1.0,4.177883322863538,0.26,0.08,3.25,3.25,3.25,6.24,9.4,17819.26,1.0,0.92,0.9,0.9777717391304348
UC5_P50_C20,run-20251216-091625_uc5_p50_c20_m2000_r10_s256_DIRECT,0.91954,0.0,1839.08,1839.08,1840.0,0.0,5.54,20.0,0.1956521739130435,1.2608695652173914,1.7826086956521738,1817.3478260869565,2278.6304347826085,2.0652173913043477,2.4347826086956523,2.8043478260869565,2.9130434782608696,3.347826086956522,1.0,4.204439830275736,0.12,0.04,3.0,3.0,3.0,6.24,9.38,18441.0,1.0,0.92,0.92,0.9995
UC5_P50_C20,run-20251216-092034_uc5_p50_c20_m2000_r10_s256_DIRECT,0.92,0.0,1840.0,1840.0,1840.0,0.0,7.54,20.0,0.34782608695652173,1.5217391304347827,2.1956521739130435,1820.3260869565217,2314.5434782608695,3.391304347826087,4.260869565217392,5.934782608695652,6.195652173913044,7.0,1.0,4.169809505967362,0.28,0.08,3.5,3.5,3.5,5.62,8.88,21815.58,1.0,0.92,0.92,1.0
UC5_P50_C20,run-20251216-092446_uc5_p50_c20_m2000_r10_s256_DIRECT,0.9395600000000001,0.0,1879.12,1879.12,1880.0,0.0,2.0,20.0,0.19148936170212766,1.3829787234042554,1.9361702127659575,1774.127659574468,2251.7021276595747,2.5531914893617023,4.829787234042553,5.170212765957447,5.319148936170213,6.1063829787234045,1.0,4.191046304108688,1.92,0.2,9.6,9.6,9.6,11.18,14.34,19119.48,1.0,0.94,0.94,0.999531914893617
UC5_P50_C20,run-20251216-092900_uc5_p50_c20_m2000_r10_s256_DIRECT,0.9396599999999999,0.0,1879.32,1879.32,1880.0,0.0,12.12,20.0,0.0425531914893617,1.0425531914893618,1.7446808510638299,2090.340425531915,2629.3617021276596,1.553191489361702,2.3191489361702127,2.7872340425531914,3.74468085106383,4.574468085106383,1.0,4.0460626657401395,0.3,0.14,2.1666666666666665,2.1666666666666665,2.1666666666666665,11.12,14.3,17118.9,1.0,0.94,0.94,0.9996382978723404
UC5_P50_C20,run-20251216-093311_uc5_p50_c20_m2000_r10_s256_DIRECT,0.91959,0.0,1839.18,1839.18,1840.0,0.0,7.48,20.0,0.13043478260869565,1.108695652173913,1.7826086956521738,1825.195652173913,2298.0,1.7826086956521738,3.3043478260869565,3.5434782608695654,3.847826086956522,4.130434782608695,1.0,3.8974930149831355,1.06,0.12,10.6,10.6,10.6,10.58,13.64,15751.48,1.0,0.94,0.92,0.9782872340425532
UC5_P50_C20,run-20251216-093722_uc5_p50_c20_m2000_r10_s256_DIRECT,0.91954,0.0,1839.08,1839.08,1840.0,0.0,7.22,20.0,0.0,1.173913043478261,1.891304347826087,1818.8478260869565,2283.0652173913045,1.5,2.0652173913043477,2.3260869565217392,2.3260869565217392,2.391304347826087,1.0,4.084997838199548,0.46,0.1,5.75,5.75,5.75,6.3,9.46,19098.48,1.0,0.92,0.92,0.9995
UC5_P50_C20,run-20251216-094131_uc5_p50_c20_m2000_r10_s256_DIRECT,0.9587600000000001,0.0,1917.52,1917.52,1920.0,0.0,5.9,20.0,0.0625,1.5,1.9791666666666667,1742.0,2261.5,1.1666666666666667,5.458333333333333,5.5,6.270833333333333,7.3125,1.0,4.08304572667593,0.8,0.18,4.75,4.75,4.75,16.46,19.7,10362.0,1.0,0.96,0.96,0.9987083333333334
UC5_P50_C20,run-20251216-094539_uc5_p50_c20_m2000_r10_s256_DIRECT,0.95824,0.0,1916.48,1916.48,1920.0,0.0,8.12,20.0,0.020833333333333332,0.9791666666666666,1.7083333333333333,1738.1041666666667,2181.8958333333335,1.0833333333333333,2.1458333333333335,2.5,3.625,3.7291666666666665,1.0,3.976802286676788,0.68,0.16,4.2,5.0,5.0,15.44,18.64,10377.68,1.0,0.96,0.96,0.9981666666666666
UC5_P50_C20,run-20251216-094948_uc5_p50_c20_m2000_r10_s256_DIRECT,0.9193300000000001,0.0,1838.66,1838.66,1840.0,0.0,5.46,20.0,0.021739130434782608,1.065217391304348,1.7608695652173914,1808.9782608695652,2283.0,1.2173913043478262,2.369565217391304,2.869565217391304,4.1521739130434785,4.282608695652174,1.0,4.167464763841914,0.1,0.08,1.6666666666666667,1.6666666666666667,1.6666666666666667,16.58,19.82,10295.62,1.0,0.96,0.92,0.9576354166666667
UC5_P50_C30,run-20251216-083015_uc5_p50_c30_m2000_r10_s256_DIRECT,0.93887,0.0,1877.74,1877.74,1880.0,0.0,19.4,30.0,0.0,0.9148936170212766,1.7659574468085106,2715.3617021276596,3399.1702127659573,1.0425531914893618,2.2127659574468086,2.617021276595745,3.9574468085106385,4.382978723404255,1.0,3.9379940631409798,0.72,0.04,18.0,18.0,18.0,20.88,23.94,4883.08,1.0,0.98,0.94,0.9580306122448979
UC5_P50_C30,run-20251216-083428_uc5_p50_c30_m2000_r10_s256_DIRECT,0.93955,0.0,1879.1,1879.1,1880.0,0.0,6.16,30.0,0.06382978723404255,1.2127659574468086,1.851063829787234,2874.255319148936,3605.744680851064,1.702127659574468,3.6595744680851063,4.170212765957447,4.9787234042553195,5.553191489361702,1.0,3.9793460944913157,0.16,0.06,2.6666666666666665,2.6666666666666665,2.6666666666666665,11.14,14.24,16437.16,1.0,0.94,0.94,0.9995212765957446
UC5_P50_C30,run-20251216-083838_uc5_p50_c30_m2000_r10_s256_DIRECT,0.9393300000000001,0.0,1878.66,1878.66,1880.0,0.0,9.52,30.0,0.0425531914893617,1.0425531914893618,1.851063829787234,2895.851063829787,3626.446808510638,1.3404255319148937,2.4680851063829787,3.851063829787234,4.914893617021277,6.340425531914893,1.0,4.050422619260554,0.06,0.02,3.0,3.0,3.0,16.42,19.62,11719.86,1.0,0.96,0.94,0.9784687500000001
UC5_P50_C30,run-20251216-084248_uc5_p50_c30_m2000_r10_s256_DIRECT,0.9394000000000001,0.0,1878.8,1878.8,1880.0,0.0,15.08,30.0,0.0851063829787234,1.0851063829787233,1.702127659574468,2711.8936170212764,3395.744680851064,1.4680851063829787,3.0638297872340425,3.5106382978723403,3.6595744680851063,4.574468085106383,1.0,3.8880814154429637,0.5,0.06,8.333333333333334,8.333333333333334,8.333333333333334,17.22,20.24,8973.62,1.0,0.96,0.94,0.9785416666666668
UC5_P50_C30,run-20251216-084656_uc5_p50_c30_m2000_r10_s256_DIRECT,0.93965,0.0,1879.3,1879.3,1880.0,0.0,11.94,30.0,0.0851063829787234,1.2127659574468086,1.8936170212765957,3250.978723404255,4038.1063829787236,1.702127659574468,3.3404255319148937,3.9574468085106385,4.829787234042553,6.23404255319149,1.0,4.167140040102635,0.48,0.12,3.8,3.8,3.8,18.04,21.24,11659.72,1.0,0.96,0.94,0.9788020833333334
UC5_P50_C30,run-20251216-085106_uc5_p50_c30_m2000_r10_s256_DIRECT,0.97748,0.0,1954.96,1954.96,1960.0,0.0,4.14,30.0,0.10204081632653061,1.0612244897959184,1.7142857142857142,2598.9795918367345,3245.530612244898,1.2653061224489797,3.163265306122449,3.6122448979591835,4.204081632653061,6.061224489795919,1.0,3.9370301094787856,1.1,0.1,11.0,11.0,11.0,19.66,22.72,6385.54,1.0,0.98,0.98,0.9974285714285714
UC5_P50_C30,run-20251216-085514_uc5_p50_c30_m2000_r10_s256_DIRECT,0.9580900000000001,0.0,1916.18,1916.18,1920.0,0.0,16.62,30.0,0.08333333333333333,1.0833333333333333,1.7083333333333333,2650.3333333333335,3312.2708333333335,1.3333333333333333,2.8125,3.5,3.9791666666666665,4.583333333333333,1.0,3.9600599273477513,0.04,0.08,0.5,0.5,0.5,16.26,19.44,9754.34,1.0,0.96,0.96,0.9980104166666668
UC5_P50_C30,run-20251216-085922_uc5_p50_c30_m2000_r10_s256_DIRECT,0.9000100000000001,0.0,1800.02,1800.02,1840.0,0.0,20.64,30.0,0.5869565217391305,1.6521739130434783,2.239130434782609,2936.2391304347825,3664.608695652174,1.3695652173913044,1.9565217391304348,2.217391304347826,3.739130434782609,7.586956521739131,1.0,4.0369643320327295,0.24,0.08,3.3333333333333335,3.3333333333333335,3.3333333333333335,11.72,14.7,13052.54,1.0,0.94,0.92,0.9574574468085106
UC5_P50_C30,run-20251216-090330_uc5_p50_c30_m2000_r10_s256_DIRECT,0.93932,0.0,1878.64,1878.64,1880.0,0.0,8.56,30.0,0.0425531914893617,1.1063829787234043,1.6808510638297873,2703.68085106383,3374.6170212765956,1.2765957446808511,2.723404255319149,3.0851063829787235,4.127659574468085,4.276595744680851,1.0,4.003090258662731,0.18,0.12,1.4,1.4,1.4,16.26,19.36,10279.8,1.0,0.96,0.94,0.9784583333333333
UC5_P50_C30,run-20251216-090738_uc5_p50_c30_m2000_r10_s256_DIRECT,0.9390700000000001,0.0,1878.14,1878.14,1880.0,0.0,21.32,30.0,0.1276595744680851,1.4042553191489362,1.9361702127659575,2890.4893617021276,3624.0851063829787,1.702127659574468,3.574468085106383,3.893617021276596,4.404255319148936,4.638297872340425,1.0,3.955732943418735,0.46,0.06,7.666666666666667,7.666666666666667,7.666666666666667,11.2,14.22,13753.0,1.0,0.94,0.94,0.9990106382978724
